Entry_ID,Player_ID,Team_ID,Match_ID,Entry_Date,Seed_Rank,Entry_Status
E1438,P0538,T108,M144,2025-03-25,3,Confirmed
E1439,P0539,T108,M144,2025-03-25,4,Confirmed
E1440,P0540,T108,M144,2025-03-25,5,Confirmed
E1441,P0196,T040,M145,2025-04-02,1,Withdrawn
E1442,P0197,T040,M145,2025-04-02,2,Confirmed
E1443,P0198,T040,M145,2025-04-02,3,Confirmed
E1444,P0199,T040,M145,2025-04-02,4,Confirmed
E1445,P0200,T040,M145,2025-04-02,5,Disqualified
E1446,P0136,T028,M145,2025-04-02,1,Confirmed
E1447,P0137,T028,M145,2025-04-02,2,Confirmed
E1448,P0138,T028,M145,2025-04-02,3,Confirmed
E1449,P0139,T028,M145,2025-04-02,4,Confirmed
E1450,P0140,T028,M145,2025-04-02,5,Confirmed
E1451,P0536,T108,M146,2025-03-21,1,Confirmed
E1452,P0537,T108,M146,2025-03-21,2,Confirmed
E1453,P0538,T108,M146,2025-03-21,3,Confirmed
E1454,P0539,T108,M146,2025-03-21,4,Confirmed
E1455,P0540,T108,M146,2025-03-21,5,Confirmed
E1456,P0321,T065,M146,2025-03-21,1,Confirmed
E1457,P0322,T065,M146,2025-03-21,2,Confirmed
E1458,P0323,T065,M146,2025-03-21,3,Disqualified
E1459,P0324,T065,M146,2025-03-21,4,Confirmed
E1460,P0325,T065,M146,2025-03-21,5,Disqualified
E1461,P0136,T028,M147,2025-03-27,1,Confirmed
E1462,P0137,T028,M147,2025-03-27,2,Confirmed
E1463,P0138,T028,M147,2025-03-27,3,Confirmed
E1464,P0139,T028,M147,2025-03-27,4,Confirmed
E1465,P0140,T028,M147,2025-03-27,5,Confirmed
E1466,P0376,T076,M147,2025-03-27,1,Confirmed
E1467,P0377,T076,M147,2025-03-27,2,Confirmed
E1468,P0378,T076,M147,2025-03-27,3,Disqualified
E1469,P0379,T076,M147,2025-03-27,4,Confirmed
E1470,P0380,T076,M147,2025-03-27,5,Withdrawn
E1471,P0321,T065,M148,2025-03-23,1,Confirmed
E1472,P0322,T065,M148,2025-03-23,2,Confirmed
E1473,P0323,T065,M148,2025-03-23,3,Confirmed
E1474,P0324,T065,M148,2025-03-23,4,Confirmed
E1475,P0325,T065,M148,2025-03-23,5,Confirmed
E1476,P0546,T110,M148,2025-03-23,1,Confirmed
E1477,P0547,T110,M148,2025-03-23,2,Confirmed
E1478,P0548,T110,M148,2025-03-23,3,Confirmed
E1479,P0549,T110,M148,2025-03-23,4,Confirmed
E1480,P0550,T110,M148,2025-03-23,5,Confirmed
E1481,P0376,T076,M149,2025-03-31,1,Confirmed
E1482,P0377,T076,M149,2025-03-31,2,Confirmed
E1483,P0378,T076,M149,2025-03-31,3,Confirmed
E1484,P0379,T076,M149,2025-03-31,4,Confirmed
E1485,P0380,T076,M149,2025-03-31,5,Confirmed
E1486,P0436,T088,M149,2025-03-31,1,Confirmed
E1487,P0437,T088,M149,2025-03-31,2,Confirmed
E1488,P0438,T088,M149,2025-03-31,3,Waitlist
E1489,P0439,T088,M149,2025-03-31,4,Waitlist
E1490,P0440,T088,M149,2025-03-31,5,Waitlist
E1491,P0546,T110,M150,2025-03-22,1,Confirmed
E1492,P0547,T110,M150,2025-03-22,2,Confirmed
E1493,P0548,T110,M150,2025-03-22,3,Confirmed
E1494,P0549,T110,M150,2025-03-22,4,Confirmed
E1495,P0550,T110,M150,2025-03-22,5,Confirmed
E1496,P0156,T032,M150,2025-03-22,1,Confirmed
E1497,P0157,T032,M150,2025-03-22,2,Confirmed
E1498,P0158,T032,M150,2025-03-22,3,Confirmed
E1499,P0159,T032,M150,2025-03-22,4,Confirmed
E1500,P0160,T032,M150,2025-03-22,5,Confirmed
E1501,P0436,T088,M151,2025-03-25,1,Confirmed
E1502,P0437,T088,M151,2025-03-25,2,Withdrawn
E1503,P0438,T088,M151,2025-03-25,3,Withdrawn
E1504,P0439,T088,M151,2025-03-25,4,Withdrawn
E1505,P0440,T088,M151,2025-03-25,5,Confirmed
E1506,P0301,T061,M151,2025-03-25,1,Withdrawn
E1507,P0302,T061,M151,2025-03-25,2,Confirmed
E1508,P0303,T061,M151,2025-03-25,3,Withdrawn
E1509,P0304,T061,M151,2025-03-25,4,Confirmed
E1510,P0305,T061,M151,2025-03-25,5,Withdrawn
E1511,P0156,T032,M152,2025-04-05,1,Confirmed
E1512,P0157,T032,M152,2025-04-05,2,Confirmed
E1513,P0158,T032,M152,2025-04-05,3,Confirmed
E1514,P0159,T032,M152,2025-04-05,4,Confirmed
E1515,P0160,T032,M152,2025-04-05,5,Confirmed
E1516,P0391,T079,M152,2025-04-05,1,Confirmed
E1517,P0392,T079,M152,2025-04-05,2,Confirmed
E1518,P0393,T079,M152,2025-04-05,3,Withdrawn
E1519,P0394,T079,M152,2025-04-05,4,Disqualified
E1520,P0395,T079,M152,2025-04-05,5,Confirmed
E1521,P0301,T061,M153,2025-04-04,1,Confirmed
E1522,P0302,T061,M153,2025-04-04,2,Confirmed
E1523,P0303,T061,M153,2025-04-04,3,Confirmed
E1524,P0304,T061,M153,2025-04-04,4,Confirmed
E1525,P0305,T061,M153,2025-04-04,5,Confirmed
E1526,P0121,T025,M153,2025-04-04,1,Confirmed
E1527,P0122,T025,M153,2025-04-04,2,Confirmed
E1528,P0123,T025,M153,2025-04-04,3,Confirmed
E1529,P0124,T025,M153,2025-04-04,4,Confirmed
E1530,P0125,T025,M153,2025-04-04,5,Confirmed
E1531,P0391,T079,M154,2025-03-29,1,Confirmed
E1532,P0392,T079,M154,2025-03-29,2,Confirmed
E1533,P0393,T079,M154,2025-03-29,3,Confirmed
E1534,P0394,T079,M154,2025-03-29,4,Confirmed
E1535,P0395,T079,M154,2025-03-29,5,Confirmed
E1536,P0581,T117,M154,2025-03-29,1,Confirmed
E1537,P0582,T117,M154,2025-03-29,2,Confirmed
E1538,P0583,T117,M154,2025-03-29,3,Confirmed
E1539,P0584,T117,M154,2025-03-29,4,Confirmed
E1540,P0585,T117,M154,2025-03-29,5,Confirmed
E1541,P0121,T025,M155,2025-03-29,1,Confirmed
E1542,P0122,T025,M155,2025-03-29,2,Confirmed
E1543,P0123,T025,M155,2025-03-29,3,Confirmed
E1544,P0124,T025,M155,2025-03-29,4,Confirmed
E1545,P0125,T025,M155,2025-03-29,5,Confirmed
E1546,P0381,T077,M155,2025-03-29,1,Confirmed
E1547,P0382,T077,M155,2025-03-29,2,Confirmed
E1548,P0383,T077,M155,2025-03-29,3,Confirmed
E1549,P0384,T077,M155,2025-03-29,4,Confirmed
E1550,P0385,T077,M155,2025-03-29,5,Confirmed
E1551,P0581,T117,M156,2025-03-25,1,Confirmed
E1552,P0582,T117,M156,2025-03-25,2,Confirmed
E1553,P0583,T117,M156,2025-03-25,3,Confirmed
E1554,P0584,T117,M156,2025-03-25,4,Confirmed
E1555,P0585,T117,M156,2025-03-25,5,Confirmed
E1556,P0211,T043,M156,2025-03-25,1,Disqualified
E1557,P0212,T043,M156,2025-03-25,2,Confirmed
E1558,P0213,T043,M156,2025-03-25,3,Confirmed
E1559,P0214,T043,M156,2025-03-25,4,Confirmed
E1560,P0215,T043,M156,2025-03-25,5,Confirmed
E1561,P0381,T077,M157,2025-03-22,1,Confirmed
E1562,P0382,T077,M157,2025-03-22,2,Withdrawn
E1563,P0383,T077,M157,2025-03-22,3,Confirmed
E1564,P0384,T077,M157,2025-03-22,4,Confirmed
E1565,P0385,T077,M157,2025-03-22,5,Confirmed
E1566,P0251,T051,M157,2025-03-22,1,Confirmed
E1567,P0252,T051,M157,2025-03-22,2,Confirmed
E1568,P0253,T051,M157,2025-03-22,3,Withdrawn
E1569,P0254,T051,M157,2025-03-22,4,Confirmed
E1570,P0255,T051,M157,2025-03-22,5,Confirmed
E1571,P0211,T043,M158,2025-03-23,1,Confirmed
E1572,P0212,T043,M158,2025-03-23,2,Confirmed
E1573,P0213,T043,M158,2025-03-23,3,Confirmed
E1574,P0214,T043,M158,2025-03-23,4,Confirmed
E1575,P0215,T043,M158,2025-03-23,5,Confirmed
E1576,P0486,T098,M158,2025-03-23,1,Confirmed
E1577,P0487,T098,M158,2025-03-23,2,Confirmed
E1578,P0488,T098,M158,2025-03-23,3,Confirmed
E1579,P0489,T098,M158,2025-03-23,4,Confirmed
E1580,P0490,T098,M158,2025-03-23,5,Confirmed
E1581,P0251,T051,M159,2025-03-27,1,Confirmed
E1582,P0252,T051,M159,2025-03-27,2,Confirmed
E1583,P0253,T051,M159,2025-03-27,3,Confirmed
E1584,P0254,T051,M159,2025-03-27,4,Confirmed
E1585,P0255,T051,M159,2025-03-27,5,Confirmed
E1586,P0411,T083,M159,2025-03-27,1,Confirmed
E1587,P0412,T083,M159,2025-03-27,2,Confirmed
E1588,P0413,T083,M159,2025-03-27,3,Confirmed
E1589,P0414,T083,M159,2025-03-27,4,Confirmed
E1590,P0415,T083,M159,2025-03-27,5,Confirmed
E1591,P0486,T098,M160,2025-03-20,1,Withdrawn
E1592,P0487,T098,M160,2025-03-20,2,Withdrawn
E1593,P0488,T098,M160,2025-03-20,3,Confirmed
E1594,P0489,T098,M160,2025-03-20,4,Confirmed
E1595,P0490,T098,M160,2025-03-20,5,Confirmed
E1596,P0496,T100,M160,2025-03-20,1,Confirmed
E1597,P0497,T100,M160,2025-03-20,2,Withdrawn
E1598,P0498,T100,M160,2025-03-20,3,Withdrawn
E1599,P0499,T100,M160,2025-03-20,4,Withdrawn
E1600,P0500,T100,M160,2025-03-20,5,Withdrawn
E1601,P0411,T083,M161,2025-03-30,1,Confirmed
E1602,P0412,T083,M161,2025-03-30,2,Confirmed
E1603,P0413,T083,M161,2025-03-30,3,Confirmed
E1604,P0414,T083,M161,2025-03-30,4,Confirmed
E1605,P0415,T083,M161,2025-03-30,5,Confirmed
E1606,P0511,T103,M161,2025-03-30,1,Confirmed
E1607,P0512,T103,M161,2025-03-30,2,Disqualified
E1608,P0513,T103,M161,2025-03-30,3,Confirmed
E1609,P0514,T103,M161,2025-03-30,4,Confirmed
E1610,P0515,T103,M161,2025-03-30,5,Confirmed
E1611,P0496,T100,M162,2025-03-24,1,Confirmed
E1612,P0497,T100,M162,2025-03-24,2,Confirmed
E1613,P0498,T100,M162,2025-03-24,3,Confirmed
E1614,P0499,T100,M162,2025-03-24,4,Confirmed
E1615,P0500,T100,M162,2025-03-24,5,Confirmed
E1616,P0396,T080,M162,2025-03-24,1,Confirmed
E1617,P0397,T080,M162,2025-03-24,2,Confirmed
E1618,P0398,T080,M162,2025-03-24,3,Confirmed
E1619,P0399,T080,M162,2025-03-24,4,Confirmed
E1620,P0400,T080,M162,2025-03-24,5,Confirmed
E1621,P0511,T103,M163,2025-03-30,1,Confirmed
E1622,P0512,T103,M163,2025-03-30,2,Confirmed
E1623,P0513,T103,M163,2025-03-30,3,Confirmed
E1624,P0514,T103,M163,2025-03-30,4,Confirmed
E1625,P0515,T103,M163,2025-03-30,5,Confirmed
E1626,P0176,T036,M163,2025-03-30,1,Withdrawn
E1627,P0177,T036,M163,2025-03-30,2,Confirmed
E1628,P0178,T036,M163,2025-03-30,3,Confirmed
E1629,P0179,T036,M163,2025-03-30,4,Confirmed
E1630,P0180,T036,M163,2025-03-30,5,Confirmed
E1631,P0396,T080,M164,2025-03-24,1,Confirmed
E1632,P0397,T080,M164,2025-03-24,2,Confirmed
E1633,P0398,T080,M164,2025-03-24,3,Confirmed
E1634,P0399,T080,M164,2025-03-24,4,Confirmed
E1635,P0400,T080,M164,2025-03-24,5,Confirmed
E1636,P0426,T086,M164,2025-03-24,1,Confirmed
E1637,P0427,T086,M164,2025-03-24,2,Confirmed
E1638,P0428,T086,M164,2025-03-24,3,Confirmed
E1639,P0429,T086,M164,2025-03-24,4,Confirmed
E1640,P0430,T086,M164,2025-03-24,5,Confirmed
E1641,P0176,T036,M165,2025-03-23,1,Confirmed
E1642,P0177,T036,M165,2025-03-23,2,Confirmed
E1643,P0178,T036,M165,2025-03-23,3,Confirmed
E1644,P0179,T036,M165,2025-03-23,4,Confirmed
E1645,P0180,T036,M165,2025-03-23,5,Confirmed
E1646,P0266,T054,M165,2025-03-23,1,Confirmed
E1647,P0267,T054,M165,2025-03-23,2,Confirmed
E1648,P0268,T054,M165,2025-03-23,3,Confirmed
E1649,P0269,T054,M165,2025-03-23,4,Confirmed
E1650,P0270,T054,M165,2025-03-23,5,Confirmed
E1651,P0426,T086,M166,2025-03-27,1,Confirmed
E1652,P0427,T086,M166,2025-03-27,2,Confirmed
E1653,P0428,T086,M166,2025-03-27,3,Confirmed
E1654,P0429,T086,M166,2025-03-27,4,Confirmed
E1655,P0430,T086,M166,2025-03-27,5,Confirmed
E1656,P0596,T120,M166,2025-03-27,1,Confirmed
E1657,P0597,T120,M166,2025-03-27,2,Confirmed
E1658,P0598,T120,M166,2025-03-27,3,Confirmed
E1659,P0599,T120,M166,2025-03-27,4,Confirmed
E1660,P0600,T120,M166,2025-03-27,5,Confirmed
E1661,P0266,T054,M167,2025-03-29,1,Confirmed
E1662,P0267,T054,M167,2025-03-29,2,Confirmed
E1663,P0268,T054,M167,2025-03-29,3,Confirmed
E1664,P0269,T054,M167,2025-03-29,4,Confirmed
E1665,P0270,T054,M167,2025-03-29,5,Confirmed
E1666,P0281,T057,M167,2025-03-29,1,Confirmed
E1667,P0282,T057,M167,2025-03-29,2,Confirmed
E1668,P0283,T057,M167,2025-03-29,3,Confirmed
E1669,P0284,T057,M167,2025-03-29,4,Confirmed
E1670,P0285,T057,M167,2025-03-29,5,Confirmed
E1671,P0596,T120,M168,2025-04-04,1,Confirmed
E1672,P0597,T120,M168,2025-04-04,2,Confirmed
E1673,P0598,T120,M168,2025-04-04,3,Confirmed
E1674,P0599,T120,M168,2025-04-04,4,Confirmed
E1675,P0600,T120,M168,2025-04-04,5,Confirmed
E1676,P0401,T081,M168,2025-04-04,1,Withdrawn
E1677,P0402,T081,M168,2025-04-04,2,Confirmed
E1678,P0403,T081,M168,2025-04-04,3,Confirmed
E1679,P0404,T081,M168,2025-04-04,4,Confirmed
E1680,P0405,T081,M168,2025-04-04,5,Confirmed
E1681,P0281,T057,M169,2025-03-26,1,Withdrawn
E1682,P0282,T057,M169,2025-03-26,2,Confirmed
E1683,P0283,T057,M169,2025-03-26,3,Confirmed
E1684,P0284,T057,M169,2025-03-26,4,Confirmed
E1685,P0285,T057,M169,2025-03-26,5,Withdrawn
E1686,P0261,T053,M169,2025-03-26,1,Confirmed
E1687,P0262,T053,M169,2025-03-26,2,Confirmed
E1688,P0263,T053,M169,2025-03-26,3,Withdrawn
E1689,P0264,T053,M169,2025-03-26,4,Confirmed
E1690,P0265,T053,M169,2025-03-26,5,Withdrawn
E1691,P0401,T081,M170,2025-03-31,1,Confirmed
E1692,P0402,T081,M170,2025-03-31,2,Confirmed
E1693,P0403,T081,M170,2025-03-31,3,Confirmed
E1694,P0404,T081,M170,2025-03-31,4,Confirmed
E1695,P0405,T081,M170,2025-03-31,5,Confirmed
E1696,P0421,T085,M170,2025-03-31,1,Confirmed
E1697,P0422,T085,M170,2025-03-31,2,Confirmed
E1698,P0423,T085,M170,2025-03-31,3,Confirmed
E1699,P0424,T085,M170,2025-03-31,4,Confirmed
E1700,P0425,T085,M170,2025-03-31,5,Confirmed
E1701,P0261,T053,M171,2025-04-01,1,Confirmed
E1702,P0262,T053,M171,2025-04-01,2,Confirmed
E1703,P0263,T053,M171,2025-04-01,3,Confirmed
E1704,P0264,T053,M171,2025-04-01,4,Confirmed
E1705,P0265,T053,M171,2025-04-01,5,Confirmed
E1706,P0371,T075,M171,2025-04-01,1,Confirmed
E1707,P0372,T075,M171,2025-04-01,2,Confirmed
E1708,P0373,T075,M171,2025-04-01,3,Confirmed
E1709,P0374,T075,M171,2025-04-01,4,Confirmed
E1710,P0375,T075,M171,2025-04-01,5,Confirmed
E1711,P0421,T085,M172,2025-04-01,1,Confirmed
E1712,P0422,T085,M172,2025-04-01,2,Confirmed
E1713,P0423,T085,M172,2025-04-01,3,Confirmed
E1714,P0424,T085,M172,2025-04-01,4,Confirmed
E1715,P0425,T085,M172,2025-04-01,5,Confirmed
E1716,P0351,T071,M172,2025-04-01,1,Confirmed
E1717,P0352,T071,M172,2025-04-01,2,Confirmed
E1718,P0353,T071,M172,2025-04-01,3,Confirmed
E1719,P0354,T071,M172,2025-04-01,4,Confirmed
E1720,P0355,T071,M172,2025-04-01,5,Confirmed
E1721,P0371,T075,M173,2025-04-01,1,Confirmed
E1722,P0372,T075,M173,2025-04-01,2,Confirmed
E1723,P0373,T075,M173,2025-04-01,3,Confirmed
E1724,P0374,T075,M173,2025-04-01,4,Confirmed
E1725,P0375,T075,M173,2025-04-01,5,Confirmed
E1726,P0116,T024,M173,2025-04-01,1,Confirmed
E1727,P0117,T024,M173,2025-04-01,2,Confirmed
E1728,P0118,T024,M173,2025-04-01,3,Confirmed
E1729,P0119,T024,M173,2025-04-01,4,Confirmed
E1730,P0120,T024,M173,2025-04-01,5,Confirmed
E1731,P0351,T071,M174,2025-04-09,1,Confirmed
E1732,P0352,T071,M174,2025-04-09,2,Confirmed
E1733,P0353,T071,M174,2025-04-09,3,Confirmed
E1734,P0354,T071,M174,2025-04-09,4,Confirmed
E1735,P0355,T071,M174,2025-04-09,5,Confirmed
E1736,P0021,T005,M174,2025-04-09,1,Confirmed
E1737,P0022,T005,M174,2025-04-09,2,Confirmed
E1738,P0023,T005,M174,2025-04-09,3,Confirmed
E1739,P0024,T005,M174,2025-04-09,4,Confirmed
E1740,P0025,T005,M174,2025-04-09,5,Confirmed
E1741,P0116,T024,M175,2025-03-27,1,Confirmed
E1742,P0117,T024,M175,2025-03-27,2,Confirmed
E1743,P0118,T024,M175,2025-03-27,3,Confirmed
E1744,P0119,T024,M175,2025-03-27,4,Confirmed
E1745,P0120,T024,M175,2025-03-27,5,Confirmed
E1746,P0451,T091,M175,2025-03-27,1,Confirmed
E1747,P0452,T091,M175,2025-03-27,2,Confirmed
E1748,P0453,T091,M175,2025-03-27,3,Confirmed
E1749,P0454,T091,M175,2025-03-27,4,Confirmed
E1750,P0455,T091,M175,2025-03-27,5,Confirmed
E1751,P0021,T005,M176,2025-04-06,1,Confirmed
E1752,P0022,T005,M176,2025-04-06,2,Confirmed
E1753,P0023,T005,M176,2025-04-06,3,Confirmed
E1754,P0024,T005,M176,2025-04-06,4,Confirmed
E1755,P0025,T005,M176,2025-04-06,5,Waitlist
E1756,P0146,T030,M176,2025-04-06,1,Confirmed
E1757,P0147,T030,M176,2025-04-06,2,Confirmed
E1758,P0148,T030,M176,2025-04-06,3,Confirmed
E1759,P0149,T030,M176,2025-04-06,4,Confirmed
E1760,P0150,T030,M176,2025-04-06,5,Confirmed
E1761,P0451,T091,M177,2025-03-24,1,Confirmed
E1762,P0452,T091,M177,2025-03-24,2,Confirmed
E1763,P0453,T091,M177,2025-03-24,3,Confirmed
E1764,P0454,T091,M177,2025-03-24,4,Confirmed
E1765,P0455,T091,M177,2025-03-24,5,Confirmed
E1766,P0491,T099,M177,2025-03-24,1,Confirmed
E1767,P0492,T099,M177,2025-03-24,2,Confirmed
E1768,P0493,T099,M177,2025-03-24,3,Confirmed
E1769,P0494,T099,M177,2025-03-24,4,Confirmed
E1770,P0495,T099,M177,2025-03-24,5,Confirmed
E1771,P0146,T030,M178,2025-04-08,1,Withdrawn
E1772,P0147,T030,M178,2025-04-08,2,Withdrawn
E1773,P0148,T030,M178,2025-04-08,3,Withdrawn
E1774,P0149,T030,M178,2025-04-08,4,Withdrawn
E1775,P0150,T030,M178,2025-04-08,5,Confirmed
E1776,P0071,T015,M178,2025-04-08,1,Withdrawn
E1777,P0072,T015,M178,2025-04-08,2,Withdrawn
E1778,P0073,T015,M178,2025-04-08,3,Withdrawn
E1779,P0074,T015,M178,2025-04-08,4,Confirmed
E1780,P0075,T015,M178,2025-04-08,5,Confirmed
E1781,P0491,T099,M179,2025-04-01,1,Confirmed
E1782,P0492,T099,M179,2025-04-01,2,Confirmed
E1783,P0493,T099,M179,2025-04-01,3,Confirmed
E1784,P0494,T099,M179,2025-04-01,4,Confirmed
E1785,P0495,T099,M179,2025-04-01,5,Confirmed
E1786,P0206,T042,M179,2025-04-01,1,Confirmed
E1787,P0207,T042,M179,2025-04-01,2,Confirmed
E1788,P0208,T042,M179,2025-04-01,3,Confirmed
E1789,P0209,T042,M179,2025-04-01,4,Confirmed
E1790,P0210,T042,M179,2025-04-01,5,Confirmed
E1791,P0071,T015,M180,2025-04-10,1,Confirmed
E1792,P0072,T015,M180,2025-04-10,2,Confirmed
E1793,P0073,T015,M180,2025-04-10,3,Confirmed
E1794,P0074,T015,M180,2025-04-10,4,Confirmed
E1795,P0075,T015,M180,2025-04-10,5,Confirmed
E1796,P0481,T097,M180,2025-04-10,1,Confirmed
E1797,P0482,T097,M180,2025-04-10,2,Confirmed
E1798,P0483,T097,M180,2025-04-10,3,Confirmed
E1799,P0484,T097,M180,2025-04-10,4,Confirmed
E1800,P0485,T097,M180,2025-04-10,5,Confirmed
E1801,P0206,T042,M181,2025-03-25,1,Confirmed
E1802,P0207,T042,M181,2025-03-25,2,Confirmed
E1803,P0208,T042,M181,2025-03-25,3,Confirmed
E1804,P0209,T042,M181,2025-03-25,4,Confirmed
E1805,P0210,T042,M181,2025-03-25,5,Confirmed
E1806,P0356,T072,M181,2025-03-25,1,Confirmed
E1807,P0357,T072,M181,2025-03-25,2,Confirmed
E1808,P0358,T072,M181,2025-03-25,3,Confirmed
E1809,P0359,T072,M181,2025-03-25,4,Confirmed
E1810,P0360,T072,M181,2025-03-25,5,Confirmed
E1811,P0481,T097,M182,2025-04-02,1,Confirmed
E1812,P0482,T097,M182,2025-04-02,2,Confirmed
E1813,P0483,T097,M182,2025-04-02,3,Confirmed
E1814,P0484,T097,M182,2025-04-02,4,Confirmed
E1815,P0485,T097,M182,2025-04-02,5,Disqualified
E1816,P0011,T003,M182,2025-04-02,1,Confirmed
E1817,P0012,T003,M182,2025-04-02,2,Confirmed
E1818,P0013,T003,M182,2025-04-02,3,Confirmed
E1819,P0014,T003,M182,2025-04-02,4,Confirmed
E1820,P0015,T003,M182,2025-04-02,5,Confirmed
E1821,P0356,T072,M183,2025-04-07,1,Confirmed
E1822,P0357,T072,M183,2025-04-07,2,Confirmed
E1823,P0358,T072,M183,2025-04-07,3,Confirmed
E1824,P0359,T072,M183,2025-04-07,4,Confirmed
E1825,P0360,T072,M183,2025-04-07,5,Confirmed
E1826,P0166,T034,M183,2025-04-07,1,Confirmed
E1827,P0167,T034,M183,2025-04-07,2,Confirmed
E1828,P0168,T034,M183,2025-04-07,3,Confirmed
E1829,P0169,T034,M183,2025-04-07,4,Disqualified
E1830,P0170,T034,M183,2025-04-07,5,Confirmed
E1831,P0011,T003,M184,2025-04-02,1,Confirmed
E1832,P0012,T003,M184,2025-04-02,2,Confirmed
E1833,P0013,T003,M184,2025-04-02,3,Confirmed
E1834,P0014,T003,M184,2025-04-02,4,Disqualified
E1835,P0015,T003,M184,2025-04-02,5,Confirmed
E1836,P0016,T004,M184,2025-04-02,1,Disqualified
E1837,P0017,T004,M184,2025-04-02,2,Confirmed
E1838,P0018,T004,M184,2025-04-02,3,Confirmed
E1839,P0019,T004,M184,2025-04-02,4,Confirmed
E1840,P0020,T004,M184,2025-04-02,5,Confirmed
E1841,P0166,T034,M185,2025-04-03,1,Confirmed
E1842,P0167,T034,M185,2025-04-03,2,Confirmed
E1843,P0168,T034,M185,2025-04-03,3,Confirmed
E1844,P0169,T034,M185,2025-04-03,4,Confirmed
E1845,P0170,T034,M185,2025-04-03,5,Confirmed
E1846,P0341,T069,M185,2025-04-03,1,Confirmed
E1847,P0342,T069,M185,2025-04-03,2,Confirmed
E1848,P0343,T069,M185,2025-04-03,3,Confirmed
E1849,P0344,T069,M185,2025-04-03,4,Confirmed
E1850,P0345,T069,M185,2025-04-03,5,Waitlist
E1851,P0016,T004,M186,2025-04-13,1,Confirmed
E1852,P0017,T004,M186,2025-04-13,2,Confirmed
E1853,P0018,T004,M186,2025-04-13,3,Confirmed
E1854,P0019,T004,M186,2025-04-13,4,Confirmed
E1855,P0020,T004,M186,2025-04-13,5,Confirmed
E1856,P0516,T104,M186,2025-04-13,1,Confirmed
E1857,P0517,T104,M186,2025-04-13,2,Confirmed
E1858,P0518,T104,M186,2025-04-13,3,Confirmed
E1859,P0519,T104,M186,2025-04-13,4,Confirmed
E1860,P0520,T104,M186,2025-04-13,5,Confirmed
E1861,P0341,T069,M187,2025-04-13,1,Withdrawn
E1862,P0342,T069,M187,2025-04-13,2,Withdrawn
E1863,P0343,T069,M187,2025-04-13,3,Withdrawn
E1864,P0344,T069,M187,2025-04-13,4,Withdrawn
E1865,P0345,T069,M187,2025-04-13,5,Withdrawn
E1866,P0256,T052,M187,2025-04-13,1,Withdrawn
E1867,P0257,T052,M187,2025-04-13,2,Confirmed
E1868,P0258,T052,M187,2025-04-13,3,Withdrawn
E1869,P0259,T052,M187,2025-04-13,4,Withdrawn
E1870,P0260,T052,M187,2025-04-13,5,Withdrawn
E1871,P0516,T104,M188,2025-03-28,1,Confirmed
E1872,P0517,T104,M188,2025-03-28,2,Confirmed
E1873,P0518,T104,M188,2025-03-28,3,Confirmed
E1874,P0519,T104,M188,2025-03-28,4,Confirmed
E1875,P0520,T104,M188,2025-03-28,5,Confirmed
E1876,P0526,T106,M188,2025-03-28,1,Confirmed
E1877,P0527,T106,M188,2025-03-28,2,Confirmed
E1878,P0528,T106,M188,2025-03-28,3,Confirmed
E1879,P0529,T106,M188,2025-03-28,4,Disqualified
E1880,P0530,T106,M188,2025-03-28,5,Confirmed
E1881,P0256,T052,M189,2025-04-01,1,Confirmed
E1882,P0257,T052,M189,2025-04-01,2,Confirmed
E1883,P0258,T052,M189,2025-04-01,3,Confirmed
E1884,P0259,T052,M189,2025-04-01,4,Confirmed
E1885,P0260,T052,M189,2025-04-01,5,Confirmed
E1886,P0241,T049,M189,2025-04-01,1,Confirmed
E1887,P0242,T049,M189,2025-04-01,2,Confirmed
E1888,P0243,T049,M189,2025-04-01,3,Confirmed
E1889,P0244,T049,M189,2025-04-01,4,Confirmed
E1890,P0245,T049,M189,2025-04-01,5,Confirmed
E1891,P0526,T106,M190,2025-04-10,1,Confirmed
E1892,P0527,T106,M190,2025-04-10,2,Confirmed
E1893,P0528,T106,M190,2025-04-10,3,Withdrawn
E1894,P0529,T106,M190,2025-04-10,4,Confirmed
E1895,P0530,T106,M190,2025-04-10,5,Confirmed
E1896,P0576,T116,M190,2025-04-10,1,Confirmed
E1897,P0577,T116,M190,2025-04-10,2,Disqualified
E1898,P0578,T116,M190,2025-04-10,3,Confirmed
E1899,P0579,T116,M190,2025-04-10,4,Disqualified
E1900,P0580,T116,M190,2025-04-10,5,Confirmed
E1901,P0241,T049,M191,2025-04-11,1,Confirmed
E1902,P0242,T049,M191,2025-04-11,2,Confirmed
E1903,P0243,T049,M191,2025-04-11,3,Confirmed
E1904,P0244,T049,M191,2025-04-11,4,Withdrawn
E1905,P0245,T049,M191,2025-04-11,5,Confirmed
E1906,P0291,T059,M191,2025-04-11,1,Confirmed
E1907,P0292,T059,M191,2025-04-11,2,Confirmed
E1908,P0293,T059,M191,2025-04-11,3,Confirmed
E1909,P0294,T059,M191,2025-04-11,4,Confirmed
E1910,P0295,T059,M191,2025-04-11,5,Confirmed
E1911,P0576,T116,M192,2025-04-05,1,Confirmed
E1912,P0577,T116,M192,2025-04-05,2,Confirmed
E1913,P0578,T116,M192,2025-04-05,3,Confirmed
E1914,P0579,T116,M192,2025-04-05,4,Confirmed
E1915,P0580,T116,M192,2025-04-05,5,Confirmed
E1916,P0446,T090,M192,2025-04-05,1,Confirmed
